film_uri,rank,neighbour_key,neighbour_title,neighbour_year,neighbour_rating,neighbour_tmdb_id,neighbour_poster,share,neighbour_sensitive
https://boxd.it/1W2A,3,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.02072038,False
https://boxd.it/1W2A,4,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.0193644,False
https://boxd.it/1W2A,5,Black Hawk Down (2001),Black Hawk Down,2001,3.0,855.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,0.017563028,False
https://boxd.it/bCF8,1,Spider-Man: Brand New Day (2026),Spider-Man: Brand New Day,2026,3.0,969681.0,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,0.02099024,False
https://boxd.it/bCF8,2,Superman (2025),Superman,2025,2.5,1061474.0,/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,0.01916163,False
https://boxd.it/bCF8,3,Black Hawk Down (2001),Black Hawk Down,2001,3.0,855.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,0.018151993,False
https://boxd.it/bCF8,4,Detachment (2011),Detachment,2011,3.0,74308.0,/bC5H2dabnHrQJD1KmQUSUUeuCXU.jpg,0.017375961,False
https://boxd.it/bCF8,5,Thunderbolts* (2025),Thunderbolts*,2025,2.5,986056.0,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,0.016830837,False
https://boxd.it/21hK,1,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.039773438,False
https://boxd.it/21hK,2,War of the Worlds (2005),War of the Worlds,2005,3.5,74.0,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,0.036765926,False
https://boxd.it/21hK,3,Knight and Day (2010),Knight and Day,2010,3.5,37834.0,/phhp52CZZJiGYmiOTp9ZBDkGHB3.jpg,0.025764823,False
https://boxd.it/21hK,4,It Follows (2014),It Follows,2014,3.5,270303.0,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,0.016329613,True
https://boxd.it/21hK,5,The Electric State (2025),The Electric State,2025,1.0,777443.0,/sI2NiMU8o65hmIMY0JI9CjJ0p7f.jpg,0.015484486,False
https://boxd.it/28XI,1,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.026329087,False
https://boxd.it/28XI,2,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.022892622,False
https://boxd.it/28XI,3,Mamma Mia! (2008),Mamma Mia!,2008,3.0,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.021321993,False
https://boxd.it/28XI,4,10 Cloverfield Lane (2016),10 Cloverfield Lane,2016,3.5,333371.0,/q8A39vcBDruhvoDTJd6L8a4lnTi.jpg,0.01887218,False
https://boxd.it/28XI,5,A Star Is Born (2018),A Star Is Born,2018,3.0,332562.0,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,0.015148678,False
https://boxd.it/6JwC,1,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.033088636,False
https://boxd.it/6JwC,2,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.030196294,False
https://boxd.it/6JwC,3,A Star Is Born (2018),A Star Is Born,2018,3.0,332562.0,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,0.024265006,False
https://boxd.it/6JwC,4,Gifted (2017),Gifted,2017,3.5,400928.0,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,0.020968536,False
https://boxd.it/6JwC,5,Moulin Rouge! (2001),Moulin Rouge!,2001,2.0,824.0,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg,0.01774007,False
https://boxd.it/20wu,1,Waiting... (2005),Waiting...,2005,2.5,7553.0,/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,0.042971108,False
https://boxd.it/20wu,2,Mamma Mia! (2008),Mamma Mia!,2008,3.0,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.026881514,False
https://boxd.it/20wu,3,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.025725598,False
https://boxd.it/20wu,4,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.024498155,False
https://boxd.it/20wu,5,Hot Tub Time Machine (2010),Hot Tub Time Machine,2010,1.5,23048.0,/wjzbVXAes1acbh6k4OO5xVfy5.jpg,0.01744568,False
https://boxd.it/2a12,1,War of the Worlds (2005),War of the Worlds,2005,3.5,74.0,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,0.026217991,False
https://boxd.it/2a12,2,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.02554302,False
https://boxd.it/2a12,3,Mamma Mia! (2008),Mamma Mia!,2008,3.0,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.022052912,False
https://boxd.it/2a12,4,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.017470518,False
https://boxd.it/2a12,5,The King's Man (2021),The King's Man,2021,2.0,476669.0,/iMjSfMUuCkCE7z5fzGtjeDusPD3.jpg,0.015856585,False
https://boxd.it/2a2O,1,A History of Violence (2005),A History of Violence,2005,4.0,59.0,/ptJKY9WGDUUL064ge3jW78zBX0t.jpg,0.02684372,False
https://boxd.it/2a2O,2,Black Hawk Down (2001),Black Hawk Down,2001,3.0,855.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,0.025026869,False
https://boxd.it/2a2O,3,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.022466745,False
https://boxd.it/2a2O,4,"O Brother, Where Art Thou? (2000)","O Brother, Where Art Thou?",2000,4.0,134.0,/2YztYilviFCYcEtDAnrOstUWGie.jpg,0.02118216,False
https://boxd.it/2a2O,5,Inside Man (2006),Inside Man,2006,3.5,388.0,/ffMUgkDZICNiyaws1Jkv8qG8uFW.jpg,0.0207793,False
https://boxd.it/28xg,1,Being John Malkovich (1999),Being John Malkovich,1999,4.0,492.0,/31FGQu3OnwdmS4COquENe0vMZc0.jpg,0.041603357,False
https://boxd.it/28xg,2,Scent of a Woman (1992),Scent of a Woman,1992,4.0,9475.0,/4adI7IaveWb7EidYXfLb3MK3CgO.jpg,0.031420182,False
https://boxd.it/28xg,3,Clerks (1994),Clerks,1994,2.5,2292.0,/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg,0.025649773,False
https://boxd.it/28xg,4,Buffalo '66 (1998),Buffalo '66,1998,4.0,9464.0,/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg,0.024148196,False
https://boxd.it/28xg,5,Gattaca (1997),Gattaca,1997,3.5,782.0,/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,0.021329148,False
https://boxd.it/248c,1,10 Cloverfield Lane (2016),10 Cloverfield Lane,2016,3.5,333371.0,/q8A39vcBDruhvoDTJd6L8a4lnTi.jpg,0.03938896,False
https://boxd.it/248c,2,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.03645377,False
https://boxd.it/248c,3,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.02782863,False
https://boxd.it/248c,4,Gifted (2017),Gifted,2017,3.5,400928.0,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,0.020638132,False
https://boxd.it/248c,5,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.020034015,False
https://boxd.it/2958,1,A Simple Plan (1998),A Simple Plan,1998,4.0,10223.0,/wO2gH7DMqpMeHlj5QmDhW4IkgAr.jpg,0.028230423,False
https://boxd.it/2958,2,Fear and Loathing in Las Vegas (1998),Fear and Loathing in Las Vegas,1998,4.0,1878.0,/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,0.02537934,False
https://boxd.it/2958,3,Clerks (1994),Clerks,1994,2.5,2292.0,/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg,0.022514373,False
https://boxd.it/2958,4,Black Hawk Down (2001),Black Hawk Down,2001,3.0,855.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,0.016665464,False
https://boxd.it/2958,5,Buffalo '66 (1998),Buffalo '66,1998,4.0,9464.0,/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg,0.015095358,False
https://boxd.it/k3S,1,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.029483696,False
https://boxd.it/k3S,2,A Star Is Born (2018),A Star Is Born,2018,3.0,332562.0,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,0.019369643,False
https://boxd.it/k3S,3,Rush (2013),Rush,2013,3.5,96721.0,/95BDrWmcfJDEa2WCfjmLgi67jhi.jpg,0.01921573,False
https://boxd.it/k3S,4,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.019101175,False
https://boxd.it/k3S,5,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.01874531,False
https://boxd.it/1X9C,1,Waiting... (2005),Waiting...,2005,2.5,7553.0,/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,0.047353838,False
https://boxd.it/1X9C,2,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.022339763,False
https://boxd.it/1X9C,3,The Forbidden Room (2015),The Forbidden Room,2015,3.0,315855.0,/apISTiqipiBxL47lQKYV4CJrBO2.jpg,0.022140503,False
https://boxd.it/1X9C,4,Dragged Across Concrete (2018),Dragged Across Concrete,2018,4.5,438674.0,/11wQX0gv1kW1cjXsMTnoKXxhaqk.jpg,0.021362634,False
https://boxd.it/1X9C,5,Knight and Day (2010),Knight and Day,2010,3.5,37834.0,/phhp52CZZJiGYmiOTp9ZBDkGHB3.jpg,0.0202632,False
https://boxd.it/24Le,1,Vicky Cristina Barcelona (2008),Vicky Cristina Barcelona,2008,4.0,5038.0,/ekAIg0GSbbHTH7y1GPgWj0brLTW.jpg,0.021919021,False
https://boxd.it/24Le,2,10 Cloverfield Lane (2016),10 Cloverfield Lane,2016,3.5,333371.0,/q8A39vcBDruhvoDTJd6L8a4lnTi.jpg,0.020666732,False
https://boxd.it/24Le,3,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.020578152,False
https://boxd.it/24Le,4,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.0199269,False
https://boxd.it/24Le,5,A History of Violence (2005),A History of Violence,2005,4.0,59.0,/ptJKY9WGDUUL064ge3jW78zBX0t.jpg,0.014391406,False
https://boxd.it/iB2y,1,Waiting... (2005),Waiting...,2005,2.5,7553.0,/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,0.02555058,False
https://boxd.it/iB2y,2,The Forbidden Room (2015),The Forbidden Room,2015,3.0,315855.0,/apISTiqipiBxL47lQKYV4CJrBO2.jpg,0.02533146,False
https://boxd.it/iB2y,3,Dragged Across Concrete (2018),Dragged Across Concrete,2018,4.5,438674.0,/11wQX0gv1kW1cjXsMTnoKXxhaqk.jpg,0.024808142,False
https://boxd.it/iB2y,4,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.020938285,False
https://boxd.it/iB2y,5,Mamma Mia! (2008),Mamma Mia!,2008,3.0,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.018409802,False
https://boxd.it/h0w,1,Midnight Cowboy (1969),Midnight Cowboy,1969,5.0,3116.0,/ckklq45UxUkwgHve9xItXqXr06r.jpg,0.036060475,False
https://boxd.it/h0w,2,Annie Hall (1977),Annie Hall,1977,4.0,703.0,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,0.034250513,False
https://boxd.it/h0w,3,High Plains Drifter (1973),High Plains Drifter,1973,3.0,11901.0,/AjkJCFkqanK1OZqiHxc6Kl2wPQO.jpg,0.025115157,False
https://boxd.it/h0w,4,The Purple Rose of Cairo (1985),The Purple Rose of Cairo,1985,4.5,10849.0,/ccsint43E44B7NGceEhVimD93Yt.jpg,0.023604339,False
https://boxd.it/h0w,5,Duel (1971),Duel,1971,4.0,839.0,/w9Vk1Txx14vWvACELFYFlixrsfr.jpg,0.023471005,False
https://boxd.it/1WMS,1,Buffalo '66 (1998),Buffalo '66,1998,4.0,9464.0,/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg,0.03595505,False
https://boxd.it/1WMS,2,A Simple Plan (1998),A Simple Plan,1998,4.0,10223.0,/wO2gH7DMqpMeHlj5QmDhW4IkgAr.jpg,0.025549289,False
https://boxd.it/1WMS,3,Being John Malkovich (1999),Being John Malkovich,1999,4.0,492.0,/31FGQu3OnwdmS4COquENe0vMZc0.jpg,0.023733826,False
https://boxd.it/1WMS,4,The Firm (1993),The Firm,1993,3.5,37233.0,/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg,0.021558562,False
https://boxd.it/1WMS,5,Fear and Loathing in Las Vegas (1998),Fear and Loathing in Las Vegas,1998,4.0,1878.0,/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,0.019489,False
https://boxd.it/13RS,1,Me and You and Everyone We Know (2005),Me and You and Everyone We Know,2005,4.0,1382.0,/hrj9VsInHnqSDBhEc2FvY0qd79F.jpg,0.03489999,False
https://boxd.it/13RS,2,The Big Sick (2017),The Big Sick,2017,3.5,416477.0,/9fJTT8pBxxQsFILJHTtHhdYFr77.jpg,0.024747837,False
https://boxd.it/13RS,3,Welcome to the Dollhouse (1995),Welcome to the Dollhouse,1995,4.0,11446.0,/fsMMOVto87pvUQyozOF9CaT9aMR.jpg,0.022991836,False
https://boxd.it/13RS,4,The Nightingale (2018),The Nightingale,2018,4.0,400090.0,/wEzqFiatOJSbGBu6pb8z5sQuZt1.jpg,0.021691872,False
https://boxd.it/13RS,5,A Simple Plan (1998),A Simple Plan,1998,4.0,10223.0,/wO2gH7DMqpMeHlj5QmDhW4IkgAr.jpg,0.016593732,False
