film_uri,rank,neighbour_key,neighbour_title,neighbour_year,neighbour_rating,neighbour_tmdb_id,neighbour_poster,share,neighbour_sensitive
https://boxd.it/qLmE,1,The End We Start From (2023),The End We Start From,2023,3.5,973778.0,/S9U0axheNakD9LQusEpFijDgSe.jpg,0.055833332,False
https://boxd.it/qLmE,2,This Is Me…Now (2024),This Is Me…Now,2024,2.0,1217343.0,/nEMSjYpT0B7uxNwu1kEU8fTycs4.jpg,0.0526041,False
https://boxd.it/qLmE,3,Me Time (2022),Me Time,2022,3.5,862551.0,/bkjPoisqAavXUvtoirxTEcLLQyI.jpg,0.045471814,False
https://boxd.it/qLmE,4,Y2K (2024),Y2K,2024,2.5,1094274.0,/qndubIQalyxBJI5EBNZKGXEX74q.jpg,0.042403147,False
https://boxd.it/qLmE,5,Interceptor (2022),Interceptor,2022,2.5,831946.0,/jBKNAfANo4e3rzJtb7aHfYNd7b3.jpg,0.039388243,False
https://boxd.it/ngU,1,Batman v Superman: Dawn of Justice (2016),Batman v Superman: Dawn of Justice,2016,2.5,209112.0,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,0.04394053,False
https://boxd.it/ngU,2,Transformers: Revenge of the Fallen (2009),Transformers: Revenge of the Fallen,2009,1.5,8373.0,/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,0.03650116,False
https://boxd.it/ngU,3,Rebel Moon – Part One: A Child of Fire (2023),Rebel Moon – Part One: A Child of Fire,2023,1.5,848326.0,/ui4DrH1cKk2vkHshcUcGt2lKxCm.jpg,0.031070512,False
https://boxd.it/ngU,4,Triple Frontier (2019),Triple Frontier,2019,3.0,399361.0,/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,0.028716285,False
https://boxd.it/ngU,5,The Other Guys (2010),The Other Guys,2010,4.0,27581.0,/wNEHNqo3MgHmj3BUiPSqqq5czcm.jpg,0.027065294,False
https://boxd.it/cPym,1,War for the Planet of the Apes (2017),War for the Planet of the Apes,2017,4.0,281338.0,/3vYhLLxrTtZLysXtIWktmd57Snv.jpg,0.050533794,False
https://boxd.it/cPym,2,Black Panther: Wakanda Forever (2022),Black Panther: Wakanda Forever,2022,3.5,505642.0,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,0.025952898,False
https://boxd.it/cPym,3,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.021103676,False
https://boxd.it/cPym,4,M3GAN (2022),M3GAN,2022,4.0,536554.0,/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,0.020327726,False
https://boxd.it/cPym,5,The Last Sunrise (2026),The Last Sunrise,2026,2.5,1516698.0,/3PWJqDfygN0YNNjWsDUOXclCp3h.jpg,0.018646846,False
https://boxd.it/u2Q8,1,Friendship (2024),Friendship,2024,3.0,1239655.0,/eikAu9gPJTQQmwFwa1zX5Hfz96P.jpg,0.028707352,False
https://boxd.it/u2Q8,2,Now You See Me: Now You Don't (2025),Now You See Me: Now You Don't,2025,2.5,425274.0,/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,0.027209025,False
https://boxd.it/u2Q8,3,Happiness for Beginners (2023),Happiness for Beginners,2023,3.0,881209.0,/rK4jb2t3J98IXjY9O3nc8bX9yqt.jpg,0.024586292,False
https://boxd.it/u2Q8,4,The Thursday Murder Club (2025),The Thursday Murder Club,2025,2.5,744653.0,/jbnazCHr8S2l2glyvjPTpa4NbEw.jpg,0.024520753,False
https://boxd.it/u2Q8,5,Death of a Unicorn (2025),Death of a Unicorn,2025,3.0,1153714.0,/xWlF2i51zUq7BUq4iJte1g9NyIM.jpg,0.024161983,False
https://boxd.it/dLxm,1,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.03145661,False
https://boxd.it/dLxm,2,Send Help (2026),Send Help,2026,3.0,1198994.0,/zbJWVHOtj3ljBzWgL1P8pxP03Up.jpg,0.022675328,False
https://boxd.it/dLxm,3,The Good Nurse (2022),The Good Nurse,2022,3.0,541134.0,/rSq6cq0LCcbro10jbEaPTEb3WmW.jpg,0.022572257,False
https://boxd.it/dLxm,4,A Christmas Carol (1999),A Christmas Carol,1999,2.5,16716.0,/oi1NcVDXlFEsdpLp37BJmFbVlg9.jpg,0.022055894,False
https://boxd.it/dLxm,5,The Mandalorian and Grogu (2026),The Mandalorian and Grogu,2026,2.5,1228710.0,/uwMKWjcNID0D9jjplsjkQS2OrB4.jpg,0.021955771,False
https://boxd.it/C69e,1,Friendship (2024),Friendship,2024,3.0,1239655.0,/eikAu9gPJTQQmwFwa1zX5Hfz96P.jpg,0.044854987,False
https://boxd.it/C69e,2,Happiness for Beginners (2023),Happiness for Beginners,2023,3.0,881209.0,/rK4jb2t3J98IXjY9O3nc8bX9yqt.jpg,0.040285453,False
https://boxd.it/C69e,3,Emily the Criminal (2022),Emily the Criminal,2022,4.0,862965.0,/iZvzMpREGiqDQ5eYbx8z70qPgst.jpg,0.027822522,False
https://boxd.it/C69e,4,Death of a Unicorn (2025),Death of a Unicorn,2025,3.0,1153714.0,/xWlF2i51zUq7BUq4iJte1g9NyIM.jpg,0.027235616,False
https://boxd.it/C69e,5,The Thursday Murder Club (2025),The Thursday Murder Club,2025,2.5,744653.0,/jbnazCHr8S2l2glyvjPTpa4NbEw.jpg,0.023545858,False
https://boxd.it/9AlG,1,Roald Dahl's Matilda the Musical (2022),Roald Dahl's Matilda the Musical,2022,3.0,668482.0,/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,0.034248337,False
https://boxd.it/9AlG,2,Bottoms (2023),Bottoms,2023,4.0,814776.0,/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,0.033567645,False
https://boxd.it/9AlG,3,The Last Sunrise (2026),The Last Sunrise,2026,2.5,1516698.0,/3PWJqDfygN0YNNjWsDUOXclCp3h.jpg,0.028071309,False
https://boxd.it/9AlG,4,Rye Lane (2023),Rye Lane,2023,4.5,1049638.0,/int5eEKNc8g0V5i3XYaPeaC6paD.jpg,0.02581704,False
https://boxd.it/9AlG,5,Mickey 17 (2025),Mickey 17,2025,3.5,696506.0,/edKpE9B5qN3e559OuMCLZdW1iBZ.jpg,0.02144159,False
https://boxd.it/n8ru,1,Happiness for Beginners (2023),Happiness for Beginners,2023,3.0,881209.0,/rK4jb2t3J98IXjY9O3nc8bX9yqt.jpg,0.04002826,False
https://boxd.it/n8ru,2,Friendship (2024),Friendship,2024,3.0,1239655.0,/eikAu9gPJTQQmwFwa1zX5Hfz96P.jpg,0.036247663,False
https://boxd.it/n8ru,3,Do Revenge (2022),Do Revenge,2022,4.0,762968.0,/akIjKJDHcVN4bzifcEarKVPNpoa.jpg,0.029166779,False
https://boxd.it/n8ru,4,The Wonder (2022),The Wonder,2022,3.5,823766.0,/wZvZgA7IkDX78UilzqBGh0QTQvC.jpg,0.027541135,False
https://boxd.it/n8ru,5,I Used to Be Funny (2023),I Used to Be Funny,2023,3.5,918287.0,/vL9osUSzKYdDphezKibmCjCH0xD.jpg,0.027019702,False
https://boxd.it/1Spq,1,Percy Jackson & the Olympians: The Lightning Thief (2010),Percy Jackson & the Olympians: The Lightning Thief,2010,3.5,32657.0,/brzpTyZ5bnM7s53C1KSk1TmrMO6.jpg,0.02729563,False
https://boxd.it/1Spq,2,Bridesmaids (2011),Bridesmaids,2011,4.0,55721.0,/gJtA7hYsBMQ7EM3sPBMUdBfU7a0.jpg,0.025267975,False
https://boxd.it/1Spq,3,Supergirl (2026),Supergirl,2026,2.0,1081003.0,/uhzRnTW4DM13UQBvZP3eVNzQTuz.jpg,0.020818781,False
https://boxd.it/1Spq,4,Man of Steel (2013),Man of Steel,2013,3.0,49521.0,/8GFtkImmK0K1VaUChR0n9O61CFU.jpg,0.020676082,False
https://boxd.it/1Spq,5,The Cabin in the Woods (2011),The Cabin in the Woods,2011,2.0,22970.0,/zZZe5wn0udlhMtdlDjN4NB72R6e.jpg,0.020274268,False
https://boxd.it/tNWU,1,Obsession (2025),Obsession,2025,4.0,1339713.0,/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,0.059488997,False
https://boxd.it/tNWU,2,Spider-Man: Brand New Day (2026),Spider-Man: Brand New Day,2026,3.5,969681.0,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,0.05927326,False
https://boxd.it/tNWU,3,Mayday (2026),Mayday,2026,2.0,1137844.0,/hVXjX1jLZ1ljFSNGXpjJfbTUOa7.jpg,0.05508608,False
https://boxd.it/tNWU,4,Mortal Kombat II (2026),Mortal Kombat II,2026,2.0,931285.0,/hwRdDFIhaEmpRgoki805YvyyjZf.jpg,0.05177933,False
https://boxd.it/tNWU,5,The Mandalorian and Grogu (2026),The Mandalorian and Grogu,2026,2.5,1228710.0,/uwMKWjcNID0D9jjplsjkQS2OrB4.jpg,0.048378907,False
https://boxd.it/vEE2,1,Ferrari (2023),Ferrari,2023,2.5,365620.0,/LyCOcGqOTyTmaXu2TK8LfGveIb.jpg,0.038869727,False
https://boxd.it/vEE2,2,The Roses (2025),The Roses,2025,3.0,1267905.0,/99O8HLHklXGzvF2TqiRqr7WddzT.jpg,0.038134392,False
https://boxd.it/vEE2,3,Friendship (2024),Friendship,2024,3.0,1239655.0,/eikAu9gPJTQQmwFwa1zX5Hfz96P.jpg,0.03410985,False
https://boxd.it/vEE2,4,Ticket to Paradise (2022),Ticket to Paradise,2022,3.0,800939.0,/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,0.03225932,False
https://boxd.it/vEE2,5,The Wonder (2022),The Wonder,2022,3.5,823766.0,/wZvZgA7IkDX78UilzqBGh0QTQvC.jpg,0.029248593,False
https://boxd.it/v2h0,1,The Naked Gun (2025),The Naked Gun,2025,4.0,1035259.0,/rwla9vqzrKVVKVKiOuROTIXGsxj.jpg,0.030484445,False
https://boxd.it/v2h0,2,The Instigators (2024),The Instigators,2024,3.0,1059064.0,/dnYWsIFDmygCjNg65rY3uBymx81.jpg,0.030341374,False
https://boxd.it/v2h0,3,A Quiet Place: Day One (2024),A Quiet Place: Day One,2024,2.5,762441.0,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,0.02855413,False
https://boxd.it/v2h0,4,Now You See Me: Now You Don't (2025),Now You See Me: Now You Don't,2025,2.5,425274.0,/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,0.027310908,False
https://boxd.it/v2h0,5,No Hard Feelings (2023),No Hard Feelings,2023,3.5,884605.0,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,0.025937222,False
https://boxd.it/39WI,1,Batman v Superman: Dawn of Justice (2016),Batman v Superman: Dawn of Justice,2016,2.5,209112.0,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,0.053475477,False
https://boxd.it/39WI,2,The Pink Panther (2006),The Pink Panther,2006,4.0,12096.0,/57ViRkdsddHLK32W8Nf3ZPLSAu4.jpg,0.04145449,False
https://boxd.it/39WI,3,The House (2017),The House,2017,4.0,345914.0,/hkmWkVgirei79bwds23Hr0lWSXS.jpg,0.036986716,False
https://boxd.it/39WI,4,The Pink Panther 2 (2009),The Pink Panther 2,2009,3.5,15159.0,/aPg6iZjnBUlsmnCSGHX85T82AJ4.jpg,0.035173796,False
https://boxd.it/39WI,5,Gulliver's Travels (2010),Gulliver's Travels,2010,1.5,38745.0,/6NoEtuTwZ04luk5H2DpT5ivW7Mg.jpg,0.029790677,False
https://boxd.it/CP8U,1,Friendship (2024),Friendship,2024,3.0,1239655.0,/eikAu9gPJTQQmwFwa1zX5Hfz96P.jpg,0.036056075,False
https://boxd.it/CP8U,2,The Roses (2025),The Roses,2025,3.0,1267905.0,/99O8HLHklXGzvF2TqiRqr7WddzT.jpg,0.03452158,False
https://boxd.it/CP8U,3,Happiness for Beginners (2023),Happiness for Beginners,2023,3.0,881209.0,/rK4jb2t3J98IXjY9O3nc8bX9yqt.jpg,0.03151058,False
https://boxd.it/CP8U,4,Ticket to Paradise (2022),Ticket to Paradise,2022,3.0,800939.0,/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,0.028458744,False
https://boxd.it/CP8U,5,Ferrari (2023),Ferrari,2023,2.5,365620.0,/LyCOcGqOTyTmaXu2TK8LfGveIb.jpg,0.028038016,False
https://boxd.it/zaDQ,1,Karate Kid: Legends (2025),Karate Kid: Legends,2025,1.5,1011477.0,/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg,0.023568302,False
https://boxd.it/zaDQ,2,Nobody 2 (2025),Nobody 2,2025,2.0,1007734.0,/svXVRoRSu6zzFtCzkRsjZS7Lqpd.jpg,0.022058362,False
https://boxd.it/zaDQ,3,Kandahar (2023),Kandahar,2023,1.5,717930.0,/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg,0.021844001,False
https://boxd.it/zaDQ,4,The Last Sunrise (2026),The Last Sunrise,2026,2.5,1516698.0,/3PWJqDfygN0YNNjWsDUOXclCp3h.jpg,0.021381596,False
https://boxd.it/zaDQ,5,Deep Cover (2025),Deep Cover,2025,3.5,1239193.0,/yYfaChljpg6eo9ZlFyTmI81PMZC.jpg,0.02020082,False
https://boxd.it/29CG,1,Supergirl (2026),Supergirl,2026,2.0,1081003.0,/uhzRnTW4DM13UQBvZP3eVNzQTuz.jpg,0.0233711,False
https://boxd.it/29CG,2,Man of Steel (2013),Man of Steel,2013,3.0,49521.0,/8GFtkImmK0K1VaUChR0n9O61CFU.jpg,0.022986593,False
https://boxd.it/29CG,3,The Lego Movie 2: The Second Part (2019),The Lego Movie 2: The Second Part,2019,3.5,280217.0,/QTESAsBVZwjtGJNDP7utiGV37z.jpg,0.019967664,False
https://boxd.it/29CG,4,Triple Frontier (2019),Triple Frontier,2019,3.0,399361.0,/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,0.01978433,False
https://boxd.it/29CG,5,Thunderbirds (2004),Thunderbirds,2004,4.5,14623.0,/1jH0vADEIvuRlkvJzLUW5nVO96d.jpg,0.01974039,False
https://boxd.it/20hO,1,Mamma Mia! (2008),Mamma Mia!,2008,4.5,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.039658282,False
https://boxd.it/20hO,2,28 Days Later (2002),28 Days Later,2002,3.0,170.0,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,0.03729247,False
https://boxd.it/20hO,3,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.027739672,False
https://boxd.it/20hO,4,The Terminal (2004),The Terminal,2004,3.5,594.0,/cPB3ZMM4UdsSAhNdS4c7ps5nypY.jpg,0.024101742,False
https://boxd.it/20hO,5,"Crazy, Stupid, Love. (2011)","Crazy, Stupid, Love.",2011,4.0,50646.0,/p4RafgAPk558muOjnBMHhMArjS2.jpg,0.023922058,False
https://boxd.it/nC20,1,Friendship (2024),Friendship,2024,3.0,1239655.0,/eikAu9gPJTQQmwFwa1zX5Hfz96P.jpg,0.028809309,False
https://boxd.it/nC20,2,The Last Sunrise (2026),The Last Sunrise,2026,2.5,1516698.0,/3PWJqDfygN0YNNjWsDUOXclCp3h.jpg,0.027170662,False
https://boxd.it/nC20,3,Supergirl (2026),Supergirl,2026,2.0,1081003.0,/uhzRnTW4DM13UQBvZP3eVNzQTuz.jpg,0.021674499,False
https://boxd.it/nC20,4,Ricky Stanicky (2024),Ricky Stanicky,2024,3.0,1022690.0,/oJQdLfrpl4CQsHAKIxd3DJqYTVq.jpg,0.020284234,False
https://boxd.it/nC20,5,The Roses (2025),The Roses,2025,3.0,1267905.0,/99O8HLHklXGzvF2TqiRqr7WddzT.jpg,0.020249221,False
https://boxd.it/HIBA,1,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.054795925,False
https://boxd.it/HIBA,2,The Mandalorian and Grogu (2026),The Mandalorian and Grogu,2026,2.5,1228710.0,/uwMKWjcNID0D9jjplsjkQS2OrB4.jpg,0.05122645,False
https://boxd.it/HIBA,3,Mayday (2026),Mayday,2026,2.0,1137844.0,/hVXjX1jLZ1ljFSNGXpjJfbTUOa7.jpg,0.047319323,False
https://boxd.it/HIBA,4,Mortal Kombat II (2026),Mortal Kombat II,2026,2.0,931285.0,/hwRdDFIhaEmpRgoki805YvyyjZf.jpg,0.045598444,False
https://boxd.it/HIBA,5,Spider-Man: Brand New Day (2026),Spider-Man: Brand New Day,2026,3.5,969681.0,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,0.04345246,False
https://boxd.it/iYBQ,1,Mortal Kombat II (2026),Mortal Kombat II,2026,2.0,931285.0,/hwRdDFIhaEmpRgoki805YvyyjZf.jpg,0.046617948,False
https://boxd.it/iYBQ,2,Obsession (2025),Obsession,2025,4.0,1339713.0,/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,0.04382208,False
https://boxd.it/iYBQ,3,Mayday (2026),Mayday,2026,2.0,1137844.0,/hVXjX1jLZ1ljFSNGXpjJfbTUOa7.jpg,0.040923312,False
https://boxd.it/iYBQ,4,Spider-Man: Brand New Day (2026),Spider-Man: Brand New Day,2026,3.5,969681.0,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,0.03966351,False
https://boxd.it/iYBQ,5,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.038162183,False
https://boxd.it/b2L0,1,Obsession (2025),Obsession,2025,4.0,1339713.0,/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,0.042996526,False
https://boxd.it/b2L0,2,Spider-Man: Brand New Day (2026),Spider-Man: Brand New Day,2026,3.5,969681.0,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,0.038743332,False
https://boxd.it/b2L0,3,Mortal Kombat II (2026),Mortal Kombat II,2026,2.0,931285.0,/hwRdDFIhaEmpRgoki805YvyyjZf.jpg,0.038243327,False
https://boxd.it/b2L0,4,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.037909966,False
https://boxd.it/b2L0,5,Mayday (2026),Mayday,2026,2.0,1137844.0,/hVXjX1jLZ1ljFSNGXpjJfbTUOa7.jpg,0.036949106,False
https://boxd.it/1TAO,1,The Rocky Horror Picture Show (1975),The Rocky Horror Picture Show,1975,1.5,36685.0,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,0.07341452,False
https://boxd.it/1TAO,2,The Mandalorian and Grogu (2026),The Mandalorian and Grogu,2026,2.5,1228710.0,/uwMKWjcNID0D9jjplsjkQS2OrB4.jpg,0.046946347,False
https://boxd.it/1TAO,3,Mayday (2026),Mayday,2026,2.0,1137844.0,/hVXjX1jLZ1ljFSNGXpjJfbTUOa7.jpg,0.04345846,False
https://boxd.it/1TAO,4,Spider-Man: Brand New Day (2026),Spider-Man: Brand New Day,2026,3.5,969681.0,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,0.04039748,False
https://boxd.it/1TAO,5,Mortal Kombat II (2026),Mortal Kombat II,2026,2.0,931285.0,/hwRdDFIhaEmpRgoki805YvyyjZf.jpg,0.040054884,False
